x, y
3.833696996030257, 0.5075621722212824
4.332493433136492, 0.42284360876815624
4.836565481010409, 0.4563839814389637
5.338502162621215, 0.43618435362641084
5.8406272589022965, 0.45213524421780216
6.32975174293445, 0.44603040336418787
6.822204886141449, 0.446088406602702
7.31384156577726, 0.4459820673320927
7.8203001994746515, 0.4324286439326196
8.320729563723264, 0.42242308528892863
8.819714415499773, 0.42725185489523165
9.304505362115616, 0.42284844237136576
9.80361582367231, 0.39807622592261405
10.30178421187763, 0.44607873939628295
10.80215077123615, 0.4027406530197936
11.290019157466475, 0.42725185489523165
11.789443643473623, 0.4670420765159388
12.287298007228488, 0.40870531938033205
12.78251456559951, 0.3688474273146918
13.281059783145379, 0.4178311622398917
14.032394683309304, 0.4690093530222104
15.029171093950586, 0.4929646905285545
17.505002666245336, 0.2991517026367306